HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Peterboro,Ipswich,2,2,12,14,1,1,0,0,0
Shrewsbury,Rochdale,0,0,13,16,0,0,0,0,0
Tranmere,Bolton,5,0,26,8,2,0,0,0,0
Wycombe,Milton Keynes Dons,3,2,19,18,2,1,0,0,0
Bolton,Coventry,0,0,5,24,0,0,0,0,0
Bristol Rvs,Wycombe,0,0,10,7,0,0,0,0,0
Fleetwood Town,AFC Wimbledon,2,1,15,7,0,1,0,0,0
Gillingham,Burton,1,2,14,13,1,2,0,0,0
Ipswich,Sunderland,1,1,17,3,1,0,0,0,0
Milton Keynes Dons,Shrewsbury,1,0,11,11,0,0,0,0,0
Oxford,Peterboro,1,0,8,7,1,0,0,0,0
Portsmouth,Tranmere,2,0,17,9,1,0,0,0,0
Rochdale,Doncaster,1,1,9,15,0,0,0,0,0
Rotherham,Lincoln,0,2,17,3,0,1,0,0,0
Southend,Blackpool,1,3,18,8,0,3,0,0,0
AFC Wimbledon,Rotherham,1,2,11,14,0,1,0,0,0
Blackpool,Bristol Rvs,2,0,14,16,1,0,0,0,0
Burton,Ipswich,0,1,9,10,0,1,0,0,0
Coventry,Southend,1,0,7,4,0,0,0,0,0
Doncaster,Gillingham,1,1,12,8,1,1,0,0,0
Lincoln,Accrington,2,0,14,12,1,0,0,0,0
Peterboro,Fleetwood Town,1,3,10,7,0,2,0,0,0
Shrewsbury,Portsmouth,1,0,3,15,0,0,0,0,0
Sunderland,Oxford,1,1,9,6,0,1,0,0,0
Tranmere,Rochdale,2,3,20,8,0,1,0,0,0
Wycombe,Bolton,2,0,25,3,0,0,0,0,0
Blackpool,Gillingham,0,3,10,6,0,3,0,0,0
Bradford,AFC Wimbledon,0,0,6,8,0,0,0,0,0
Bristol Rvs,Barnsley,2,1,11,10,0,1,0,0,0
Charlton,Rochdale,4,0,16,4,3,0,0,0,0
Doncaster,Coventry,2,0,12,6,1,0,0,0,0
Luton,Oxford,3,1,17,8,1,0,0,0,0
Peterboro,Burton,3,1,12,16,2,0,0,0,0
Plymouth,Scunthorpe,3,2,17,10,2,1,0,0,0
Portsmouth,Accrington,1,1,11,8,0,0,0,0,0
Shrewsbury,Walsall,0,0,8,8,0,0,0,0,0
Southend,Sunderland,2,1,9,8,1,0,0,0,0
Wycombe,Fleetwood Town,1,0,9,14,0,0,0,0,0
Fleetwood Town,Sunderland,2,1,9,11,0,1,0,0,0
Portsmouth,Peterboro,2,3,14,11,1,2,0,0,0
Coventry,Shrewsbury,1,1,3,12,1,0,0,0,0
Accrington,Plymouth,5,1,13,12,3,0,0,0,0
AFC Wimbledon,Wycombe,2,1,8,14,1,0,0,0,0
Barnsley,Blackpool,2,1,22,5,1,1,0,0,0
Burton,Luton,2,1,13,5,0,1,0,0,0
Fleetwood Town,Bristol Rvs,0,0,10,11,0,0,0,0,0
Gillingham,Charlton,0,2,14,15,0,2,0,0,0
Oxford,Doncaster,2,2,18,13,1,1,0,0,0
Rochdale,Southend,1,0,11,3,0,0,0,0,0
Scunthorpe,Bradford,2,3,16,9,0,3,0,0,0
Sunderland,Portsmouth,1,1,10,5,1,1,0,0,0
Walsall,Peterboro,3,0,13,7,1,0,0,0,0
Doncaster,Accrington,1,2,13,8,0,2,0,0,0
Luton,AFC Wimbledon,2,2,21,6,2,1,0,0,0
Blackpool,Fleetwood Town,2,1,7,11,1,1,0,0,0
Bradford,Gillingham,1,1,9,13,1,0,0,0,0
Bristol Rvs,Rochdale,0,1,9,8,0,0,0,0,0
Charlton,Scunthorpe,4,0,15,14,1,0,0,0,0
Peterboro,Sunderland,1,1,12,17,0,0,0,0,0
Plymouth,Barnsley,0,3,10,17,0,3,0,0,0
Portsmouth,Coventry,2,1,11,9,0,1,0,0,0
Shrewsbury,Oxford,2,3,14,6,2,1,0,0,0
Southend,Burton,3,2,12,7,1,0,0,0,0
Wycombe,Walsall,1,0,6,6,0,0,0,0,0
Accrington,Luton,0,3,4,21,0,1,0,0,0
AFC Wimbledon,Bristol Rvs,1,1,7,14,1,0,0,0,0
Barnsley,Shrewsbury,2,1,14,13,1,1,0,0,0
Burton,Portsmouth,1,2,12,9,0,1,0,0,0
Coventry,Bradford,2,0,22,9,1,0,0,0,0
Fleetwood Town,Peterboro,1,1,9,12,0,0,0,0,0
Gillingham,Plymouth,3,1,10,9,0,1,0,0,0
Oxford,Charlton,2,1,7,20,2,1,0,0,0
Rochdale,Wycombe,1,0,13,16,0,0,0,0,0
Scunthorpe,Blackpool,0,0,12,16,0,0,0,0,0
Sunderland,Doncaster,2,0,12,5,2,0,0,0,0
Walsall,Southend,1,1,8,10,0,1,0,0,0
Accrington,Walsall,2,1,10,6,1,1,0,0,0
Barnsley,Fleetwood Town,4,2,17,11,2,0,0,0,0
Blackpool,Peterboro,0,1,7,10,0,1,0,0,0
Bristol Rvs,Bradford,3,2,14,12,1,1,0,0,0
Charlton,Luton,3,1,9,6,0,1,0,0,0
Doncaster,Plymouth,2,0,24,10,2,0,0,0,0
Gillingham,Shrewsbury,0,2,7,9,0,0,0,0,0
Oxford,AFC Wimbledon,0,0,14,4,0,0,0,0,0
Portsmouth,Rochdale,4,1,16,9,2,0,0,0,0
Scunthorpe,Burton,0,3,6,13,0,1,0,0,0
Southend,Wycombe,0,2,5,11,0,0,0,0,0
Sunderland,Coventry,4,5,12,11,3,3,0,0,0
Accrington,Rochdale,0,1,12,7,0,0,0,0,0
Sunderland,Burton,1,1,12,11,1,1,0,0,0
Wycombe,Charlton,0,1,10,6,0,1,0,0,0
Coventry,Bristol Rvs,0,0,19,6,0,0,0,0,0
AFC Wimbledon,Accrington,1,1,15,8,1,1,0,0,0
Bradford,Doncaster,0,1,13,11,0,0,0,0,0
Burton,Barnsley,3,1,12,14,1,0,0,0,0
Fleetwood Town,Southend,2,2,5,5,0,1,0,0,0
Luton,Blackpool,2,2,17,6,1,1,0,0,0
Peterboro,Gillingham,2,0,15,11,0,0,0,0,0
Plymouth,Charlton,0,2,16,7,0,1,0,0,0
Rochdale,Sunderland,1,2,7,13,1,0,0,0,0
Shrewsbury,Scunthorpe,1,1,13,8,0,1,0,0,0
Walsall,Oxford,1,3,10,11,1,1,0,0,0
Wycombe,Portsmouth,2,3,14,10,0,1,0,0,0
Accrington,Sunderland,0,3,12,21,0,2,0,0,0
Accrington,Fleetwood Town,0,1,8,11,0,0,0,0,0
Barnsley,Coventry,2,2,14,5,1,1,0,0,0
Blackpool,Plymouth,2,2,8,8,0,1,0,0,0
Bristol Rvs,Luton,1,2,6,11,1,2,0,0,0
Charlton,Bradford,1,0,12,7,1,0,0,0,0
Doncaster,Walsall,3,1,15,15,3,1,0,0,0
Gillingham,Rochdale,1,1,16,10,1,1,0,0,0
Oxford,Wycombe,2,1,10,10,1,1,0,0,0
Scunthorpe,AFC Wimbledon,1,2,9,6,0,2,0,0,0
Southend,Shrewsbury,0,2,4,9,0,0,0,0,0
Doncaster,Bristol Rvs,4,1,16,7,3,0,0,0,0
AFC Wimbledon,Gillingham,2,4,13,12,1,2,0,0,0
Bradford,Blackpool,1,4,14,11,0,1,0,0,0
Burton,Accrington,5,2,22,9,1,2,0,0,0
Coventry,Oxford,0,1,9,10,0,0,0,0,0
Luton,Doncaster,4,0,29,4,1,0,0,0,0
Peterboro,Southend,2,0,16,4,1,0,0,0,0
Plymouth,Bristol Rvs,2,2,13,14,0,0,0,0,0
Rochdale,Scunthorpe,3,1,13,10,1,1,0,0,0
Shrewsbury,Portsmouth,0,2,19,11,0,1,0,0,0
Walsall,Barnsley,0,1,13,14,0,0,0,0,0
Bristol Rvs,Charlton,0,0,9,5,0,0,0,0,0
Burton,Blackpool,3,0,10,10,2,0,0,0,0
Fleetwood Town,Plymouth,2,0,13,6,0,0,0,0,0
Luton,Gillingham,2,2,14,10,1,0,0,0,0
Oxford,Bradford,1,0,26,4,0,0,0,0,0
Peterboro,Coventry,1,2,15,9,0,1,0,0,0
Portsmouth,Scunthorpe,2,0,15,1,0,0,0,0,0
Shrewsbury,Wycombe,2,1,12,10,0,0,0,0,0
Southend,AFC Wimbledon,0,1,10,8,0,0,0,0,0
Sunderland,Walsall,2,1,14,7,1,1,0,0,0
Doncaster,Barnsley,0,0,13,15,0,0,0,0,0
AFC Wimbledon,Peterboro,1,0,13,9,0,0,0,0,0
Barnsley,Sunderland,0,0,14,6,0,0,0,0,0
Blackpool,Doncaster,1,1,14,10,0,0,0,0,0
Bradford,Luton,0,1,5,17,0,1,0,0,0
Charlton,Burton,2,1,7,11,2,1,0,0,0
Coventry,Fleetwood Town,2,1,8,22,2,1,0,0,0
Gillingham,Bristol Rvs,0,1,12,7,0,0,0,0,0
Plymouth,Shrewsbury,2,1,16,12,1,0,0,0,0
Rochdale,Oxford,0,0,11,10,0,0,0,0,0
Scunthorpe,Southend,4,1,14,11,1,1,0,0,0
Walsall,Portsmouth,2,3,5,10,0,2,0,0,0
Wycombe,Accrington,1,3,12,18,1,1,0,0,0
AFC Wimbledon,Doncaster,2,0,10,13,0,0,0,0,0
Barnsley,Accrington,2,0,26,8,2,0,0,0,0
Blackpool,Southend,2,2,15,6,1,1,0,0,0
Bradford,Peterboro,3,1,13,15,0,0,0,0,0
Charlton,Portsmouth,2,1,17,9,1,1,0,0,0
Gillingham,Oxford,1,0,7,9,0,0,0,0,0
Plymouth,Luton,0,0,6,13,0,0,0,0,0
Rochdale,Shrewsbury,2,1,10,18,1,0,0,0,0
Scunthorpe,Bristol Rvs,0,1,15,8,0,1,0,0,0
Walsall,Fleetwood Town,2,0,7,5,0,0,0,0,0
Wycombe,Sunderland,1,1,9,4,1,0,0,0,0
Coventry,Burton,1,2,10,15,0,1,0,0,0
Accrington,Blackpool,1,2,12,12,1,1,0,0,0
Accrington,Coventry,0,1,9,7,0,0,0,0,0
Bristol Rvs,Blackpool,4,0,17,16,2,0,0,0,0
Burton,Walsall,0,0,6,4,0,0,0,0,0
Doncaster,Charlton,1,1,12,9,0,0,0,0,0
Fleetwood Town,Gillingham,1,1,13,14,0,0,0,0,0
Luton,Rochdale,2,0,19,4,0,0,0,0,0
Oxford,Scunthorpe,2,1,4,11,0,0,0,0,0
Peterboro,Wycombe,4,2,12,14,3,2,0,0,0
Portsmouth,Bradford,5,1,17,7,2,0,0,0,0
Shrewsbury,AFC Wimbledon,0,0,12,1,0,0,0,0,0
Southend,Barnsley,0,3,10,20,0,0,0,0,0
Sunderland,Plymouth,2,0,12,9,1,0,0,0,0
Shrewsbury,Doncaster,2,0,11,13,2,0,0,0,0
Luton,Coventry,1,1,13,6,1,1,0,0,0
Accrington,Southend,1,1,10,12,0,1,0,0,0
AFC Wimbledon,Charlton,1,2,13,16,1,0,0,0,0
Blackpool,Oxford,0,1,10,9,0,1,0,0,0
Bristol Rvs,Sunderland,0,2,6,6,0,1,0,0,0
Burton,Fleetwood Town,0,1,10,4,0,0,0,0,0
Peterboro,Shrewsbury,1,2,11,11,1,2,0,0,0
Plymouth,Rochdale,5,1,25,10,1,0,0,0,0
Portsmouth,Barnsley,0,0,5,12,0,0,0,0,0
Scunthorpe,Doncaster,1,1,13,15,0,1,0,0,0
Walsall,Bradford,3,2,8,23,1,1,0,0,0
Wycombe,Gillingham,0,1,12,8,0,0,0,0,0
Accrington,Oxford,4,2,12,12,1,0,0,0,0
Barnsley,Burton,0,0,15,6,0,0,0,0,0
Portsmouth,Bristol Rvs,1,1,4,8,0,1,0,0,0
Rochdale,AFC Wimbledon,3,4,18,22,2,1,0,0,0
Sunderland,Gillingham,4,2,18,13,2,2,0,0,0
Barnsley,Wycombe,2,1,15,9,1,0,0,0,0
Bradford,Plymouth,0,0,15,7,0,0,0,0,0
Charlton,Blackpool,0,0,15,8,0,0,0,0,0
Coventry,Walsall,3,0,14,4,2,0,0,0,0
Fleetwood Town,Luton,1,2,12,5,0,1,0,0,0
Gillingham,Scunthorpe,1,0,7,8,1,0,0,0,0
Oxford,Peterboro,0,1,12,13,0,0,0,0,0
Shrewsbury,Burton,1,1,7,10,1,1,0,0,0
Southend,Portsmouth,3,3,13,10,1,3,0,0,0
Sunderland,Accrington,2,2,20,9,0,1,0,0,0
Doncaster,Southend,3,0,15,5,1,0,0,0,0
Sunderland,Blackpool,1,1,18,11,0,1,0,0,0
Walsall,AFC Wimbledon,0,1,12,11,0,0,0,0,0
AFC Wimbledon,Burton,0,2,5,11,0,1,0,0,0
Blackpool,Walsall,2,0,11,7,1,0,0,0,0
Bradford,Fleetwood Town,0,1,10,7,0,1,0,0,0
Bristol Rvs,Shrewsbury,1,1,7,15,0,1,0,0,0
Charlton,Southend,1,1,21,12,0,1,0,0,0
Doncaster,Peterboro,3,1,19,8,0,1,0,0,0
Gillingham,Barnsley,1,4,6,24,0,2,0,0,0
Luton,Wycombe,3,0,17,11,1,0,0,0,0
Oxford,Sunderland,1,1,12,5,0,1,0,0,0
Plymouth,Portsmouth,1,1,10,13,0,0,0,0,0
Rochdale,Coventry,0,1,7,16,0,0,0,0,0
Scunthorpe,Accrington,2,0,10,17,2,0,0,0,0
Barnsley,Scunthorpe,2,0,21,5,2,0,0,0,0
Burton,Oxford,0,0,2,22,0,0,0,0,0
Coventry,Gillingham,1,1,21,10,0,0,0,0,0
Fleetwood Town,Charlton,1,0,10,6,0,0,0,0,0
Peterboro,Plymouth,0,1,11,19,0,0,0,0,0
Portsmouth,Doncaster,1,1,12,8,0,1,0,0,0
Shrewsbury,Luton,0,3,12,9,0,1,0,0,0
Southend,Bristol Rvs,1,2,5,16,1,2,0,0,0
Sunderland,AFC Wimbledon,1,0,11,9,0,0,0,0,0
Walsall,Rochdale,1,2,13,11,1,1,0,0,0
Wycombe,Bradford,0,0,6,10,0,0,0,0,0
Blackpool,Wycombe,2,2,11,9,0,1,0,0,0
Bradford,Shrewsbury,4,3,16,8,2,1,0,0,0
Bristol Rvs,Peterboro,2,2,12,9,2,1,0,0,0
Gillingham,Accrington,0,0,15,9,0,0,0,0,0
Luton,Portsmouth,3,2,21,8,1,0,0,0,0
Oxford,Barnsley,2,2,14,10,1,0,0,0,0
Barnsley,Rochdale,2,1,16,9,0,0,0,0,0
Burton,Bradford,1,1,11,12,1,0,0,0,0
Coventry,Blackpool,0,2,13,3,0,0,0,0,0
Fleetwood Town,Scunthorpe,0,1,12,4,0,0,0,0,0
Peterboro,Charlton,0,0,8,12,0,0,0,0,0
Southend,Luton,0,1,7,10,0,1,0,0,0
Wycombe,Plymouth,1,0,9,5,1,0,0,0,0
AFC Wimbledon,Fleetwood Town,0,3,3,12,0,2,0,0,0
Plymouth,Walsall,2,1,11,9,0,0,0,0,0
AFC Wimbledon,Barnsley,1,4,7,18,1,1,0,0,0
Blackpool,Shrewsbury,0,0,5,9,0,0,0,0,0
Bradford,Southend,0,4,3,11,0,2,0,0,0
Bristol Rvs,Wycombe,0,1,11,5,0,0,0,0,0
Charlton,Accrington,1,0,14,10,0,0,0,0,0
Doncaster,Burton,2,2,13,12,0,1,0,0,0
Gillingham,Walsall,0,3,9,8,0,2,0,0,0
Luton,Peterboro,4,0,18,8,2,0,0,0,0
Oxford,Portsmouth,2,1,12,5,2,0,0,0,0
Plymouth,Coventry,2,1,21,13,0,0,0,0,0
Rochdale,Fleetwood Town,1,1,18,9,0,1,0,0,0
Scunthorpe,Sunderland,1,1,14,10,0,0,0,0,0
Accrington,Bristol Rvs,0,0,14,9,0,0,0,0,0
Barnsley,Bradford,3,0,18,2,2,0,0,0,0
Burton,Gillingham,2,3,31,7,0,2,0,0,0
Coventry,AFC Wimbledon,1,1,12,6,0,1,0,0,0
Fleetwood Town,Oxford,2,2,8,5,2,0,0,0,0
Peterboro,Rochdale,2,1,22,15,1,0,0,0,0
Portsmouth,Blackpool,0,1,4,6,0,0,0,0,0
Shrewsbury,Charlton,0,3,16,14,0,1,0,0,0
Southend,Plymouth,2,3,9,8,0,1,0,0,0
Sunderland,Luton,1,1,11,12,1,0,0,0,0
Walsall,Scunthorpe,1,2,6,4,0,1,0,0,0
Wycombe,Doncaster,3,2,14,11,0,0,0,0,0
Charlton,Sunderland,1,1,15,12,0,1,0,0,0
Rochdale,Burton,0,4,14,18,0,2,0,0,0
Scunthorpe,Coventry,2,1,19,9,0,0,0,0,0
Blackpool,Sunderland,0,1,9,9,0,1,0,0,0
Bradford,Accrington,3,0,15,12,2,0,0,0,0
Bristol Rvs,Burton,0,0,7,10,0,0,0,0,0
Charlton,Walsall,2,1,12,11,2,0,0,0,0
Doncaster,Rochdale,5,0,16,7,3,0,0,0,0
Luton,Barnsley,0,0,9,11,0,0,0,0,0
Peterboro,Scunthorpe,0,2,14,7,0,1,0,0,0
Plymouth,Oxford,3,0,11,14,2,0,0,0,0
Portsmouth,AFC Wimbledon,2,1,11,6,1,0,0,0,0
Shrewsbury,Fleetwood Town,0,0,16,6,0,0,0,0,0
Southend,Gillingham,2,0,13,12,1,0,0,0,0
Wycombe,Coventry,0,2,9,12,0,1,0,0,0
Accrington,Peterboro,0,4,19,19,0,2,0,0,0
AFC Wimbledon,Blackpool,0,0,8,11,0,0,0,0,0
Barnsley,Charlton,2,1,14,8,2,0,0,0,0
Burton,Plymouth,1,1,14,22,1,0,0,0,0
Coventry,Southend,1,0,11,7,0,0,0,0,0
Fleetwood Town,Portsmouth,2,5,13,13,2,1,0,0,0
Gillingham,Doncaster,1,3,10,22,0,1,0,0,0
Oxford,Bristol Rvs,0,2,10,5,0,1,0,0,0
Rochdale,Bradford,0,4,4,16,0,1,0,0,0
Scunthorpe,Wycombe,1,0,5,16,1,0,0,0,0
Sunderland,Shrewsbury,1,1,15,9,1,1,0,0,0
Walsall,Luton,2,2,7,12,1,0,0,0,0
Accrington,Shrewsbury,2,1,19,8,2,0,0,0,0
AFC Wimbledon,Plymouth,2,1,5,5,1,1,0,0,0
Barnsley,Peterboro,2,0,16,3,1,0,0,0,0
Burton,Wycombe,3,1,15,6,3,1,0,0,0
Coventry,Charlton,2,1,15,7,1,0,0,0,0
Fleetwood Town,Doncaster,3,0,10,12,1,0,0,0,0
Gillingham,Portsmouth,2,0,6,20,1,0,0,0,0
Oxford,Southend,0,1,6,4,0,0,0,0,0
Rochdale,Blackpool,2,1,30,8,1,1,0,0,0
Scunthorpe,Luton,0,2,10,12,0,1,0,0,0
Sunderland,Bradford,1,0,14,8,1,0,0,0,0
Walsall,Bristol Rvs,1,3,10,5,1,2,0,0,0
Blackpool,Barnsley,0,1,8,14,0,0,0,0,0
Bradford,Scunthorpe,2,0,23,12,2,0,0,0,0
Bristol Rvs,Fleetwood Town,2,1,17,7,1,1,0,0,0
Charlton,Gillingham,2,0,13,12,2,0,0,0,0
Doncaster,Oxford,2,2,6,13,1,0,0,0,0
Luton,Burton,2,0,8,5,1,0,0,0,0
Peterboro,Walsall,1,1,8,13,0,1,0,0,0
Plymouth,Accrington,0,3,24,17,0,0,0,0,0
Portsmouth,Sunderland,3,1,10,5,0,0,0,0,0
Shrewsbury,Coventry,1,0,12,6,0,0,0,0,0
Southend,Rochdale,1,2,10,14,0,1,0,0,0
Wycombe,AFC Wimbledon,1,2,12,4,0,1,0,0,0
Barnsley,Portsmouth,1,1,18,9,0,1,0,0,0
Bradford,Walsall,4,0,16,11,1,0,0,0,0
Charlton,AFC Wimbledon,2,0,10,5,0,0,0,0,0
Coventry,Luton,1,2,8,13,0,1,0,0,0
Doncaster,Scunthorpe,3,0,13,12,2,0,0,0,0
Fleetwood Town,Burton,1,0,7,7,0,0,0,0,0
Gillingham,Wycombe,2,2,10,16,0,2,0,0,0
Oxford,Blackpool,2,0,9,5,2,0,0,0,0
Rochdale,Plymouth,1,2,17,8,0,0,0,0,0
Shrewsbury,Peterboro,2,2,7,8,1,1,0,0,0
Southend,Accrington,3,0,10,14,2,0,0,0,0
Sunderland,Bristol Rvs,2,1,16,9,1,1,0,0,0
Portsmouth,Charlton,1,2,18,8,0,2,0,0,0
AFC Wimbledon,Rochdale,1,1,9,11,0,1,0,0,0
Blackpool,Charlton,2,1,12,6,1,0,0,0,0
Bristol Rvs,Doncaster,0,4,20,14,0,2,0,0,0
Burton,Shrewsbury,2,1,8,9,1,0,0,0,0
Luton,Fleetwood Town,2,0,9,6,1,0,0,0,0
Peterboro,Oxford,2,2,13,8,1,1,0,0,0
Plymouth,Bradford,3,3,20,8,1,2,0,0,0
Portsmouth,Southend,2,0,11,4,2,0,0,0,0
Scunthorpe,Gillingham,0,2,17,18,0,0,0,0,0
Walsall,Coventry,2,1,12,12,0,1,0,0,0
Wycombe,Barnsley,1,0,7,5,0,0,0,0,0
Accrington,Wycombe,1,2,15,8,1,0,0,0,0
Bristol Rvs,Gillingham,1,2,24,8,0,1,0,0,0
Burton,Charlton,1,2,18,6,1,1,0,0,0
Doncaster,Blackpool,2,0,10,6,1,0,0,0,0
Fleetwood Town,Coventry,3,0,12,10,0,0,0,0,0
Luton,Bradford,4,0,13,11,3,0,0,0,0
Oxford,Rochdale,4,2,19,9,2,1,0,0,0
Peterboro,AFC Wimbledon,1,0,16,10,0,0,0,0,0
Portsmouth,Walsall,2,0,18,6,1,0,0,0,0
Shrewsbury,Plymouth,2,0,15,4,1,0,0,0,0
Southend,Scunthorpe,2,0,13,7,1,0,0,0,0
Sunderland,Barnsley,4,2,8,13,3,1,0,0,0
AFC Wimbledon,Southend,2,1,9,3,1,1,0,0,0
Barnsley,Doncaster,1,1,16,10,0,0,0,0,0
Blackpool,Burton,3,0,7,8,0,0,0,0,0
Bradford,Oxford,2,0,4,10,2,0,0,0,0
Charlton,Bristol Rvs,3,1,10,13,2,1,0,0,0
Gillingham,Luton,1,3,10,8,0,1,0,0,0
Plymouth,Fleetwood Town,2,1,18,12,0,0,0,0,0
Rochdale,Accrington,1,0,6,15,0,0,0,0,0
Scunthorpe,Portsmouth,1,2,10,15,0,2,0,0,0
Walsall,Sunderland,2,2,15,10,0,0,0,0,0
Wycombe,Shrewsbury,3,2,11,3,2,1,0,0,0
Coventry,Peterboro,1,1,15,15,0,0,0,0,0
Accrington,Barnsley,0,2,7,13,0,1,0,0,0
Bristol Rvs,Scunthorpe,1,2,16,6,1,1,0,0,0
Burton,Coventry,1,0,13,8,0,0,0,0,0
Doncaster,AFC Wimbledon,2,1,11,5,1,1,0,0,0
Fleetwood Town,Walsall,0,0,12,12,0,0,0,0,0
Luton,Plymouth,5,1,24,7,4,0,0,0,0
Oxford,Gillingham,1,0,12,7,0,0,0,0,0
Peterboro,Bradford,1,1,4,7,0,1,0,0,0
Shrewsbury,Rochdale,3,2,11,9,1,1,0,0,0
Southend,Blackpool,1,2,12,12,0,1,0,0,0
Sunderland,Wycombe,1,1,12,7,0,0,0,0,0
Gillingham,Blackpool,0,1,12,3,0,0,0,0,0
Walsall,Charlton,0,2,8,8,0,1,0,0,0
AFC Wimbledon,Shrewsbury,1,2,10,10,1,0,0,0,0
Barnsley,Southend,1,0,17,7,0,0,0,0,0
Blackpool,Bristol Rvs,0,3,10,16,0,0,0,0,0
Bradford,Portsmouth,0,1,17,11,0,1,0,0,0
Charlton,Doncaster,2,0,9,9,2,0,0,0,0
Coventry,Accrington,1,1,13,10,0,0,0,0,0
Gillingham,Fleetwood Town,3,0,13,16,2,0,0,0,0
Plymouth,Sunderland,0,2,17,8,0,0,0,0,0
Rochdale,Luton,0,0,22,9,0,0,0,0,0
Scunthorpe,Oxford,3,3,13,7,0,1,0,0,0
Walsall,Burton,1,3,9,18,0,2,0,0,0
Wycombe,Peterboro,1,0,11,9,0,0,0,0,0
Accrington,Portsmouth,1,1,10,16,0,0,0,0,0
AFC Wimbledon,Luton,0,2,5,14,0,0,0,0,0
Barnsley,Bristol Rvs,1,0,11,11,1,0,0,0,0
Burton,Peterboro,1,2,15,5,0,1,0,0,0
Coventry,Doncaster,2,1,12,10,2,0,0,0,0
Fleetwood Town,Blackpool,3,2,8,4,2,1,0,0,0
Gillingham,Bradford,4,0,23,12,0,0,0,0,0
Oxford,Shrewsbury,3,0,6,6,2,0,0,0,0
Rochdale,Charlton,1,0,12,14,1,0,0,0,0
Scunthorpe,Plymouth,1,4,17,12,0,2,0,0,0
Sunderland,Southend,3,0,10,14,1,0,0,0,0
Walsall,Wycombe,3,2,15,13,1,0,0,0,0
Blackpool,Scunthorpe,1,0,12,9,1,0,0,0,0
Bradford,Coventry,2,4,12,14,0,2,0,0,0
Bristol Rvs,AFC Wimbledon,2,0,7,14,1,0,0,0,0
Charlton,Oxford,1,1,11,12,1,0,0,0,0
Doncaster,Sunderland,0,1,17,8,0,0,0,0,0
Luton,Accrington,4,1,11,6,1,1,0,0,0
Peterboro,Fleetwood Town,1,0,10,15,0,0,0,0,0
Plymouth,Gillingham,3,1,12,10,2,0,0,0,0
Portsmouth,Burton,2,2,10,4,1,0,0,0,0
Shrewsbury,Barnsley,3,1,10,5,2,0,0,0,0
Southend,Walsall,3,0,13,6,1,0,0,0,0
Wycombe,Rochdale,3,0,14,10,1,0,0,0,0
Blackpool,AFC Wimbledon,2,0,6,16,1,0,0,0,0
Bradford,Rochdale,0,2,5,10,0,0,0,0,0
Bristol Rvs,Oxford,0,0,10,8,0,0,0,0,0
Charlton,Barnsley,2,0,9,17,1,0,0,0,0
Doncaster,Gillingham,3,3,32,3,0,2,0,0,0
Luton,Walsall,2,0,15,6,1,0,0,0,0
Peterboro,Accrington,0,1,15,10,0,1,0,0,0
Plymouth,Burton,2,3,10,16,2,2,0,0,0
Portsmouth,Fleetwood Town,1,0,11,2,0,0,0,0,0
Shrewsbury,Sunderland,0,2,16,6,0,0,0,0,0
Southend,Coventry,1,2,10,10,0,1,0,0,0
Wycombe,Scunthorpe,3,2,12,8,1,2,0,0,0
Accrington,Bradford,3,1,14,8,1,0,0,0,0
AFC Wimbledon,Portsmouth,1,2,15,18,0,2,0,0,0
Barnsley,Luton,3,2,15,8,2,1,0,0,0
Burton,Bristol Rvs,1,0,13,4,0,0,0,0,0
Coventry,Wycombe,1,0,17,10,0,0,0,0,0
Fleetwood Town,Shrewsbury,2,1,7,6,2,0,0,0,0
Gillingham,Southend,0,2,13,11,0,0,0,0,0
Oxford,Plymouth,2,0,21,5,1,0,0,0,0
Rochdale,Doncaster,2,3,22,7,0,1,0,0,0
Scunthorpe,Peterboro,0,2,18,12,0,0,0,0,0
Blackpool,Rochdale,2,2,9,8,2,1,0,0,0
Bradford,Sunderland,1,2,11,10,0,1,0,0,0
Bristol Rvs,Walsall,0,1,17,18,0,0,0,0,0
Charlton,Coventry,1,2,15,11,1,0,0,0,0
Doncaster,Fleetwood Town,0,4,10,9,0,3,0,0,0
Luton,Scunthorpe,3,2,12,9,2,1,0,0,0
Peterboro,Barnsley,0,4,10,13,0,2,0,0,0
Plymouth,AFC Wimbledon,1,0,11,15,0,0,0,0,0
Portsmouth,Gillingham,0,2,18,8,0,2,0,0,0
Shrewsbury,Accrington,1,0,24,11,0,0,0,0,0
Southend,Oxford,0,0,6,6,0,0,0,0,0
Wycombe,Burton,2,1,9,7,2,0,0,0,0
Accrington,Doncaster,1,0,13,13,0,0,0,0,0
AFC Wimbledon,Bradford,0,1,15,10,0,1,0,0,0
Barnsley,Plymouth,1,1,19,10,1,1,0,0,0
Burton,Southend,1,2,12,9,1,0,0,0,0
Coventry,Portsmouth,0,1,6,9,0,1,0,0,0
Fleetwood Town,Wycombe,1,1,10,9,1,0,0,0,0
Oxford,Luton,1,2,10,17,0,0,0,0,0
Rochdale,Bristol Rvs,0,0,19,18,0,0,0,0,0
Scunthorpe,Charlton,5,3,18,15,3,2,0,0,0
Sunderland,Peterboro,2,2,15,14,1,0,0,0,0
